RANK,SEASON,TEAM,PLAYOFF_TEAM,AVERAGE_AGE,W,L,W/L%,PW,PL,MOV,SOS,SRS,ORTG,DRTG,NRTG,PACE,FT_RATE,3PA_RATE,TS%,OFFENSIVE_EFG%,OFFENSIVE_TOV%,OFFENSIVE_ORB%,OFFENSIVE_FT/FGA,DEFENSIVE_eFG%,DEFENSIVE_TOV%,DEFENSIVE_DRB%,DEFENSIVE_FT/FGA,ARENA,TOTAL_ATTENDANCE,ATTENDANCE/G
13.0,2010-2011,New Orleans Hornets,1,26.3,46.0,36.0,0.5609756097560976,44,38,0.89,0.39,1.28,106.2,105.2,1.0,88.7,0.29600000000000004,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,New Orleans Arena,603088,14709
14.0,2010-2011,Philadelphia 76ers,1,24.7,41.0,41.0,0.5,45,37,1.5,-0.5,1.01,106.6,105.0,1.6,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.48700000000000004,13.5,74.5,0.231,Wells Fargo Center,604823,14752
15.0,2010-2011,New York Knicks,1,25.3,42.0,40.0,0.5121951219512195,43,39,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.24600000000000002,0.511,13.8,71.9,0.24,Madison Square Garden (IV),808879,19729
16.0,2010-2011,Phoenix Suns,0,29.6,40.0,42.0,0.4878048780487805,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,0.28300000000000003,0.271,0.5589999999999999,0.522,13.2,23.7,0.215,0.513,13.1,71.6,0.21100000000000002,US Airways Center,720249,17567
17.0,2010-2011,Milwaukee Bucks,0,26.7,35.0,47.0,0.4268292682926829,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.21600000000000003,0.511,0.467,13.0,24.7,0.217,0.48100000000000004,14.7,74.8,0.23600000000000002,Bradley Center,631912,15412
18.0,2010-2011,Atlanta Hawks,1,27.4,44.0,38.0,0.5365853658536586,39,43,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.26899999999999996,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.21100000000000002,Philips Arena,641596,15649
19.0,2010-2011,Indiana Pacers,1,25.9,37.0,45.0,0.45121951219512196,38,44,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.5329999999999999,0.486,14.1,25.9,0.235,0.48700000000000004,12.8,74.1,0.237,Conseco Fieldhouse,555077,13538
20.0,2010-2011,Utah Jazz,0,26.8,39.0,43.0,0.47560975609756095,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.24100000000000002,0.505,13.8,71.7,0.275,EnergySolutions Arena,799982,19512
21.0,2010-2011,Golden State Warriors,0,25.2,36.0,46.0,0.43902439024390244,35,47,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.24100000000000002,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398,18693
22.0,2010-2011,Los Angeles Clippers,0,24.6,32.0,50.0,0.3902439024390244,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.23399999999999999,0.499,12.8,73.2,0.25,STAPLES Center,727462,17743
23.0,2010-2011,Detroit Pistons,0,27.2,30.0,52.0,0.36585365853658536,31,51,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.27899999999999997,0.18899999999999997,0.5329999999999999,0.495,12.5,27.4,0.20600000000000002,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080,16660
24.0,2010-2011,Charlotte Bobcats,0,26.9,34.0,48.0,0.4146341463414634,29,53,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.18899999999999997,0.528,0.48200000000000004,14.1,25.7,0.237,0.5,12.9,75.2,0.22899999999999998,Time Warner Cable Arena,649694,15846
25.0,2010-2011,Sacramento Kings,0,24.8,24.0,58.0,0.2926829268292683,27,55,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.20800000000000002,0.513,13.5,74.4,0.233,Power Balance Pavilion,569496,13890
26.0,2010-2011,Minnesota Timberwolves,0,23.8,17.0,65.0,0.2073170731707317,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960,15243
27.0,2010-2011,New Jersey Nets,0,24.8,24.0,58.0,0.2926829268292683,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.28300000000000003,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.24100000000000002,Prudential Center,581378,13949
28.0,2010-2011,Toronto Raptors,0,24.5,22.0,60.0,0.2682926829268293,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.5329999999999999,0.491,13.7,28.2,0.221,0.522,13.0,72.0,0.251,Air Canada Centre,680255,16592
29.0,2010-2011,Washington Wizards,0,24.9,23.0,59.0,0.2804878048780488,22,60,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.47100000000000003,13.9,28.0,0.21600000000000003,0.512,14.4,70.5,0.249,Verizon Center,688466,16792
30.0,2010-2011,Cleveland Cavaliers,0,26.6,19.0,63.0,0.23170731707317074,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.22399999999999998,0.518,0.47200000000000003,13.4,24.2,0.233,0.524,12.7,73.3,0.21100000000000002,Quicken Loans Arena,824595,20112
1.0,2011-2012,Chicago Bulls,1,27.1,50.0,16.0,0.7575757575757576,51,15,8.18,-0.76,7.43,107.4,98.3,9.1,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,United Center,731326,22161
2.0,2011-2012,San Antonio Spurs,1,27.5,50.0,16.0,0.7575757575757576,48,18,7.17,0.11,7.28,110.9,103.2,7.7,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.168,AT&T Center,607095,18397
3.0,2011-2012,Oklahoma City Thunder,1,25.1,47.0,19.0,0.7121212121212122,46,20,6.12,0.32,6.44,109.8,103.2,6.6,93.0,0.33399999999999996,0.252,0.5670000000000001,0.516,15.3,27.8,0.26899999999999996,0.465,13.0,72.1,0.207,Chesapeake Energy Arena,600699,18203
4.0,2011-2012,Miami Heat,1,28.3,46.0,20.0,0.696969696969697,47,19,5.98,-0.27,5.72,106.6,100.2,6.4,91.2,0.307,0.198,0.5489999999999999,0.505,14.5,26.6,0.23800000000000002,0.479,15.8,73.9,0.2,AmericanAirlines Arena,657855,19935
5.0,2011-2012,Philadelphia 76ers,1,24.9,35.0,31.0,0.5303030303030303,43,23,4.24,-0.65,3.59,103.9,99.2,4.7,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Wells Fargo Center,577597,17503
6.0,2011-2012,Denver Nuggets,1,26.6,38.0,28.0,0.5757575757575758,39,27,2.88,0.29,3.16,109.2,106.2,3.0,94.2,0.326,0.243,0.556,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,Pepsi Center,561966,17029
7.0,2011-2012,Los Angeles Clippers,1,27.3,40.0,26.0,0.6060606060606061,39,27,2.56,0.26,2.82,108.5,105.7,2.8,89.2,0.287,0.26899999999999996,0.5329999999999999,0.502,12.7,29.5,0.195,0.49200000000000005,14.2,73.2,0.245,STAPLES Center,634237,19219
8.0,2011-2012,Atlanta Hawks,1,27.9,40.0,26.0,0.6060606060606061,41,25,3.44,-0.77,2.67,104.9,101.2,3.7,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.18600000000000003,Philips Arena,501593,15200
9.0,2011-2012,Indiana Pacers,1,26.3,42.0,24.0,0.6363636363636364,41,25,3.3,-0.71,2.6,106.7,103.1,3.6,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.47600000000000003,14.1,72.3,0.222,Bankers Life Fieldhouse,467561,14169
10.0,2011-2012,Memphis Grizzlies,1,25.6,41.0,25.0,0.6212121212121212,38,28,2.02,0.42,2.43,104.0,101.8,2.2,90.8,0.27699999999999997,0.157,0.515,0.473,13.6,29.8,0.21100000000000002,0.485,16.3,72.7,0.22699999999999998,FedEx Forum,518446,15710
11.0,2011-2012,New York Knicks,1,26.3,36.0,30.0,0.5454545454545454,41,25,3.2,-0.81,2.39,104.4,101.0,3.4,93.2,0.306,0.28800000000000003,0.5329999999999999,0.49200000000000005,14.9,26.6,0.22699999999999998,0.485,15.9,73.7,0.22399999999999998,Madison Square Garden (IV),652179,19763
12.0,2011-2012,Boston Celtics,1,29.3,39.0,27.0,0.5909090909090909,39,27,2.52,-0.26,2.26,101.0,98.2,2.8,90.4,0.257,0.19399999999999998,0.535,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.21600000000000003,TD Garden,614592,18624
13.0,2011-2012,Los Angeles Lakers,1,29.7,41.0,25.0,0.6212121212121212,36,30,1.42,0.54,1.96,106.0,104.4,1.6,90.5,0.299,0.209,0.534,0.491,14.2,29.1,0.226,0.47600000000000003,10.7,74.8,0.158,STAPLES Center,626901,18997
14.0,2011-2012,Dallas Mavericks,1,31.3,36.0,30.0,0.5454545454545454,35,31,0.95,0.83,1.78,103.3,102.3,1.0,91.4,0.24600000000000002,0.271,0.527,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,American Airlines Center,671050,20335
15.0,2011-2012,Utah Jazz,1,25.6,36.0,30.0,0.5454545454545454,34,32,0.62,0.3,0.92,106.8,106.1,0.7,91.4,0.302,0.153,0.525,0.48100000000000004,13.0,30.2,0.22699999999999998,0.493,13.8,73.8,0.245,EnergySolutions Arena,637124,19307
16.0,2011-2012,Houston Rockets,0,26.2,34.0,32.0,0.5151515151515151,34,32,0.23,0.35,0.57,105.5,105.2,0.3,91.7,0.235,0.24,0.529,0.49200000000000005,13.5,27.5,0.184,0.49,13.8,73.4,0.21,Toyota Center,506994,15363
17.0,2011-2012,Orlando Magic,1,27.5,37.0,29.0,0.5606060606060606,35,31,0.79,-0.33,0.46,105.0,104.1,0.9,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587,18897
18.0,2011-2012,Phoenix Suns,0,28.9,33.0,33.0,0.5,32,34,-0.24,0.53,0.29,106.2,106.5,-0.3,92.6,0.257,0.23800000000000002,0.536,0.499,13.3,25.8,0.19399999999999998,0.491,13.1,71.7,0.2,US Airways Center,514718,15598
19.0,2011-2012,Portland Trail Blazers,0,27.5,28.0,38.0,0.42424242424242425,32,34,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.19899999999999998,Rose Garden Arena,676384,20496
20.0,2011-2012,Milwaukee Bucks,0,26.2,31.0,35.0,0.4696969696969697,34,32,0.27,-0.5,-0.23,105.5,105.2,0.3,93.7,0.25,0.22399999999999998,0.521,0.48100000000000004,12.9,27.7,0.19399999999999998,0.489,14.6,70.9,0.217,Bradley Center,485717,14719
21.0,2011-2012,Minnesota Timberwolves,0,24.4,26.0,40.0,0.3939393939393939,28,38,-2.2,0.37,-1.83,104.3,106.6,-2.3,93.3,0.306,0.262,0.524,0.47700000000000004,14.0,27.5,0.23600000000000002,0.491,12.2,73.0,0.187,Target Center,577197,17491
22.0,2011-2012,Golden State Warriors,0,25.3,23.0,43.0,0.3484848484848485,25,41,-3.41,0.62,-2.79,105.4,109.1,-3.7,92.3,0.22699999999999998,0.248,0.539,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,Oracle Arena,622311,18858
23.0,2011-2012,New Orleans Hornets,0,25.5,21.0,45.0,0.3181818181818182,24,42,-3.76,0.65,-3.11,100.9,105.1,-4.2,88.3,0.27399999999999997,0.152,0.517,0.47600000000000003,15.2,27.5,0.207,0.485,13.5,73.1,0.218,New Orleans Arena,498618,15110
24.0,2011-2012,Toronto Raptors,0,25.7,23.0,43.0,0.3484848484848485,25,41,-3.3,-0.36,-3.67,100.8,104.5,-3.7,89.3,0.27399999999999997,0.209,0.518,0.475,14.8,25.9,0.21100000000000002,0.475,12.8,75.4,0.26,Air Canada Centre,555584,16836
25.0,2011-2012,Sacramento Kings,0,24.3,22.0,44.0,0.3333333333333333,21,45,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,0.268,0.228,0.51,0.47200000000000003,13.0,29.1,0.19699999999999998,0.515,13.9,70.5,0.19899999999999998,Power Balance Pavilion,478764,14508
26.0,2011-2012,Washington Wizards,0,24.2,20.0,46.0,0.30303030303030304,22,44,-4.8,-0.34,-5.14,101.0,106.2,-5.2,92.5,0.253,0.196,0.508,0.47200000000000003,14.2,27.3,0.184,0.49200000000000005,14.2,70.9,0.22899999999999998,Verizon Center,552038,16728
27.0,2011-2012,Detroit Pistons,0,26.3,25.0,41.0,0.3787878787878788,22,44,-4.79,-0.4,-5.19,101.0,106.3,-5.3,89.2,0.27899999999999997,0.175,0.51,0.46799999999999997,15.0,28.1,0.21,0.5,14.2,72.8,0.226,The Palace of Auburn Hills,475638,14413
28.0,2011-2012,New Jersey Nets,0,26.1,22.0,44.0,0.3333333333333333,19,47,-5.98,-0.39,-6.37,102.9,109.6,-6.7,90.1,0.26899999999999996,0.278,0.516,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,Prudential Center,460719,13961
29.0,2011-2012,Cleveland Cavaliers,0,26.0,21.0,45.0,0.3181818181818182,17,49,-7.2,-0.14,-7.34,101.1,108.9,-7.8,91.3,0.307,0.23800000000000002,0.505,0.46299999999999997,14.3,28.9,0.22,0.508,13.1,72.2,0.20199999999999999,Quicken Loans Arena,525577,15927
30.0,2011-2012,Charlotte Bobcats,0,24.5,7.0,59.0,0.10606060606060606,7,59,-13.91,-0.05,-13.96,95.2,110.4,-15.2,91.1,0.276,0.16899999999999998,0.483,0.439,13.9,23.6,0.20600000000000002,0.512,12.8,70.9,0.20600000000000002,Time Warner Cable Arena,486984,14757
1.0,2012-2013,Oklahoma City Thunder,1,26.0,60.0,22.0,0.7317073170731707,64,18,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.33799999999999997,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.19699999999999998,Chesapeake Energy Arena,746323,18203
2.0,2012-2013,Miami Heat,1,30.3,66.0,16.0,0.8048780487804879,62,20,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.2,AmericanAirlines Arena,819290,19983
3.0,2012-2013,San Antonio Spurs,1,28.6,58.0,24.0,0.7073170731707317,58,24,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700,18432
4.0,2012-2013,Los Angeles Clippers,1,28.8,56.0,26.0,0.6829268292682927,59,23,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.28600000000000003,0.265,0.557,0.526,13.9,28.8,0.203,0.49200000000000005,15.4,73.5,0.22899999999999998,STAPLES Center,788293,19227
5.0,2012-2013,Denver Nuggets,1,26.1,57.0,25.0,0.6951219512195121,55,27,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.5489999999999999,0.515,13.6,31.4,0.21600000000000003,0.493,14.3,71.8,0.193,Pepsi Center,730616,17820
6.0,2012-2013,Memphis Grizzlies,1,27.0,56.0,26.0,0.6829268292682927,54,28,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,FedEx Forum,681613,16625
7.0,2012-2013,New York Knicks,1,30.2,54.0,28.0,0.6585365853658537,53,29,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.21600000000000003,Madison Square Garden (IV),780353,19033
8.0,2012-2013,Houston Rockets,1,24.4,45.0,37.0,0.5487804878048781,50,32,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,Toyota Center,683564,16672
9.0,2012-2013,Indiana Pacers,1,25.7,49.0,32.0,0.6049382716049383,52,29,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.19699999999999998,Bankers Life Fieldhouse,626069,15270
10.0,2012-2013,Los Angeles Lakers,1,30.7,45.0,37.0,0.5487804878048781,44,38,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.5479999999999999,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877,18997
11.0,2012-2013,Golden State Warriors,1,25.3,47.0,35.0,0.573170731707317,44,38,0.89,0.42,1.32,106.4,105.5,0.9,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,Oracle Arena,794320,19374
12.0,2012-2013,Brooklyn Nets,1,28.6,49.0,33.0,0.5975609756097561,46,36,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.26899999999999996,0.536,0.498,14.0,30.9,0.21899999999999997,0.503,13.1,73.7,0.174,Barclays Center,704702,17188
13.0,2012-2013,Utah Jazz,0,26.3,43.0,39.0,0.524390243902439,41,41,-0.09,0.38,0.3,106.7,106.8,-0.1,90.9,0.281,0.20600000000000002,0.5329999999999999,0.49200000000000005,13.8,28.8,0.214,0.501,14.0,73.2,0.226,EnergySolutions Arena,763915,18632
14.0,2012-2013,Chicago Bulls,1,28.0,45.0,37.0,0.5487804878048781,42,40,0.32,-0.33,-0.02,103.5,103.2,0.3,89.3,0.259,0.18899999999999997,0.512,0.47,13.6,29.4,0.201,0.47700000000000004,13.2,73.6,0.20600000000000002,United Center,896944,21877
15.0,2012-2013,Atlanta Hawks,1,27.1,44.0,38.0,0.5365853658536586,42,40,0.4,-0.48,-0.08,104.8,104.4,0.4,92.6,0.244,0.28600000000000003,0.546,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.18100000000000002,Philips Arena,620146,15126
16.0,2012-2013,Dallas Mavericks,0,29.5,41.0,41.0,0.5,39,43,-0.6,0.36,-0.24,105.9,106.5,-0.6,94.1,0.242,0.23600000000000002,0.544,0.506,13.0,21.8,0.192,0.49200000000000005,13.3,73.1,0.22699999999999998,American Airlines Center,821490,20036
17.0,2012-2013,Boston Celtics,1,29.1,41.0,40.0,0.5061728395061729,40,41,-0.22,-0.4,-0.62,103.1,103.3,-0.2,91.7,0.263,0.215,0.542,0.503,14.1,20.1,0.204,0.48200000000000004,14.2,73.3,0.21600000000000003,TD Garden,744960,18624
18.0,2012-2013,Milwaukee Bucks,1,26.4,38.0,44.0,0.4634146341463415,37,45,-1.5,-0.33,-1.83,103.6,105.2,-1.6,94.7,0.23600000000000002,0.23199999999999998,0.51,0.47600000000000003,12.7,27.9,0.174,0.49200000000000005,14.4,71.3,0.201,BMO Harris Bradley Center,616469,15036
19.0,2012-2013,Minnesota Timberwolves,0,26.4,31.0,51.0,0.3780487804878049,34,48,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956,16340
20.0,2012-2013,Toronto Raptors,0,25.4,34.0,48.0,0.4146341463414634,37,45,-1.48,-0.48,-1.96,105.9,107.5,-1.6,90.4,0.27399999999999997,0.249,0.532,0.488,13.0,25.5,0.21600000000000003,0.5,13.6,73.4,0.247,Air Canada Centre,743936,18145
21.0,2012-2013,Portland Trail Blazers,0,24.4,33.0,49.0,0.4024390243902439,32,50,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.19399999999999998,0.512,12.5,73.3,0.18899999999999997,Rose Garden Arena,813012,19830
22.0,2012-2013,Washington Wizards,0,25.4,29.0,53.0,0.35365853658536583,33,49,-2.54,-0.25,-2.78,100.2,103.0,-2.8,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.20600000000000002,Verizon Center,670070,16343
23.0,2012-2013,New Orleans Hornets,0,24.0,27.0,55.0,0.32926829268292684,30,52,-3.87,0.75,-3.12,105.7,110.1,-4.4,88.5,0.248,0.22399999999999998,0.528,0.489,14.0,29.2,0.193,0.52,13.1,74.4,0.20800000000000002,New Orleans Arena,565930,13803
24.0,2012-2013,Philadelphia 76ers,0,25.2,34.0,48.0,0.4146341463414634,31,51,-3.34,-0.17,-3.51,102.0,105.7,-3.7,91.0,0.2,0.209,0.509,0.48100000000000004,12.5,24.9,0.146,0.495,13.7,73.4,0.2,Wells Fargo Center,685412,16717
25.0,2012-2013,Sacramento Kings,0,25.6,28.0,54.0,0.34146341463414637,28,54,-4.88,0.62,-4.26,106.2,111.4,-5.2,93.6,0.271,0.243,0.532,0.491,13.4,26.6,0.20800000000000002,0.517,13.6,71.0,0.22699999999999998,Sleep Train Arena,563743,13750
26.0,2012-2013,Detroit Pistons,0,25.3,29.0,53.0,0.35365853658536583,29,53,-3.99,-0.34,-4.33,103.8,108.1,-4.3,90.8,0.282,0.217,0.521,0.48700000000000004,14.3,28.3,0.19699999999999998,0.505,13.1,73.0,0.209,The Palace of Auburn Hills,606094,14685
27.0,2012-2013,Cleveland Cavaliers,0,24.1,24.0,58.0,0.2926829268292683,28,54,-4.68,-0.19,-4.87,104.3,109.4,-5.1,92.3,0.265,0.22899999999999998,0.514,0.473,13.0,28.1,0.2,0.523,14.4,72.6,0.225,Quicken Loans Arena,663882,16192
28.0,2012-2013,Phoenix Suns,0,26.9,25.0,57.0,0.3048780487804878,23,59,-6.46,0.71,-5.75,101.2,108.1,-6.9,93.4,0.23399999999999999,0.21,0.512,0.47700000000000004,14.3,27.0,0.174,0.512,14.2,71.9,0.20800000000000002,US Airways Center,632913,15437
29.0,2012-2013,Orlando Magic,0,24.6,20.0,62.0,0.24390243902439024,22,60,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,0.19699999999999998,0.223,0.514,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,Amway Center,722716,17627
30.0,2012-2013,Charlotte Bobcats,0,24.4,21.0,61.0,0.25609756097560976,17,65,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,0.31,0.21,0.507,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.19699999999999998,Time Warner Cable Arena,628293,15324
1.0,2013-2014,San Antonio Spurs,1,28.9,62.0,20.0,0.7560975609756098,61,21,7.72,0.28,8.0,110.5,102.4,8.1,95.0,0.24,0.257,0.5710000000000001,0.537,13.5,22.7,0.188,0.48200000000000004,12.8,76.4,0.184,AT&T Center,755031,18415
2.0,2013-2014,Los Angeles Clippers,1,28.1,57.0,25.0,0.6951219512195121,59,23,6.98,0.3,7.27,112.1,104.8,7.3,95.9,0.353,0.29100000000000004,0.5670000000000001,0.526,12.7,25.0,0.258,0.484,13.8,72.5,0.222,STAPLES Center,787692,19212
3.0,2013-2014,Oklahoma City Thunder,1,26.2,59.0,23.0,0.7195121951219512,58,24,6.34,0.32,6.66,110.5,103.9,6.6,95.4,0.303,0.271,0.5660000000000001,0.52,14.0,26.5,0.244,0.488,13.9,75.6,0.221,Chesapeake Energy Arena,746323,18203
4.0,2013-2014,Golden State Warriors,1,26.3,51.0,31.0,0.6219512195121951,54,28,4.8,0.34,5.15,107.5,102.6,4.9,96.2,0.247,0.29100000000000004,0.55,0.517,13.8,25.1,0.18600000000000003,0.47700000000000004,13.6,76.3,0.22399999999999998,Oracle Arena,803436,19596
5.0,2013-2014,Houston Rockets,1,25.4,54.0,28.0,0.6585365853658537,53,29,4.56,0.5,5.06,111.0,106.3,4.7,96.3,0.386,0.33,0.5710000000000001,0.531,14.6,27.4,0.275,0.489,12.5,74.1,0.193,Toyota Center,743082,18124
6.0,2013-2014,Portland Trail Blazers,1,25.8,54.0,28.0,0.6585365853658537,52,30,3.99,0.45,4.44,111.5,107.4,4.1,94.9,0.27,0.29,0.5479999999999999,0.504,12.4,28.0,0.22,0.488,11.0,74.7,0.19399999999999998,Moda Center,809612,19747
7.0,2013-2014,Miami Heat,1,30.6,54.0,28.0,0.6585365853658537,54,28,4.76,-0.61,4.15,110.9,105.8,5.1,91.2,0.3,0.292,0.59,0.5539999999999999,14.6,20.6,0.228,0.511,15.8,73.0,0.212,AmericanAirlines Arena,811036,19781
8.0,2013-2014,Indiana Pacers,1,27.2,56.0,26.0,0.6829268292682927,54,28,4.4,-0.77,3.63,104.1,99.3,4.8,92.5,0.29,0.235,0.535,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.19699999999999998,Bankers Life Fieldhouse,717542,17501
9.0,2013-2014,Minnesota Timberwolves,0,26.3,40.0,42.0,0.4878048780487805,48,34,2.67,0.43,3.1,108.9,106.2,2.7,97.3,0.321,0.245,0.535,0.486,12.2,27.4,0.249,0.518,14.8,74.4,0.177,Target Center,597157,14565
10.0,2013-2014,Phoenix Suns,0,26.2,48.0,34.0,0.5853658536585366,48,34,2.63,0.39,3.02,109.5,106.7,2.8,95.8,0.293,0.3,0.5579999999999999,0.519,14.0,26.4,0.222,0.496,13.9,73.7,0.237,US Airways Center,650739,15872
11.0,2013-2014,Dallas Mavericks,1,30.6,49.0,33.0,0.5975609756097561,48,34,2.4,0.5,2.91,111.2,108.7,2.5,93.5,0.253,0.27399999999999997,0.564,0.526,12.7,24.6,0.201,0.515,14.8,72.7,0.22899999999999998,American Airlines Center,817982,19951
12.0,2013-2014,Toronto Raptors,1,25.6,48.0,34.0,0.5853658536585366,50,32,3.24,-0.69,2.55,108.8,105.3,3.5,91.8,0.306,0.285,0.545,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.237,Air Canada Centre,748339,18252
13.0,2013-2014,Memphis Grizzlies,1,28.5,50.0,32.0,0.6097560975609756,46,36,1.57,0.61,2.18,106.3,104.6,1.7,89.9,0.248,0.171,0.529,0.494,13.1,28.3,0.184,0.49700000000000005,13.8,75.7,0.19899999999999998,FedEx Forum,685458,16718
14.0,2013-2014,Chicago Bulls,1,28.6,48.0,34.0,0.5853658536585366,47,35,1.85,-0.66,1.2,102.5,100.5,2.0,90.2,0.29,0.222,0.518,0.47100000000000003,14.2,27.2,0.226,0.47100000000000003,13.7,75.4,0.18899999999999997,United Center,890370,21716
15.0,2013-2014,Washington Wizards,1,26.3,44.0,38.0,0.5365853658536586,45,37,1.27,-0.79,0.48,106.0,104.6,1.4,93.2,0.248,0.24600000000000002,0.5379999999999999,0.506,13.6,25.2,0.18100000000000002,0.504,15.0,75.7,0.22,Verizon Center,698068,17026
16.0,2013-2014,Atlanta Hawks,1,27.5,38.0,44.0,0.4634146341463415,40,42,-0.48,-0.4,-0.88,105.9,106.4,-0.5,94.6,0.266,0.316,0.5539999999999999,0.515,14.3,21.0,0.20800000000000002,0.51,14.0,74.4,0.196,Philips Arena,587927,14231
17.0,2013-2014,Charlotte Bobcats,1,25.5,43.0,39.0,0.524390243902439,40,42,-0.22,-0.67,-0.89,103.6,103.8,-0.2,92.4,0.297,0.21899999999999997,0.522,0.48100000000000004,11.7,21.9,0.21899999999999997,0.491,12.6,77.6,0.183,Time Warner Cable Arena,636268,15519
